anno,keyword1,keyword2,relationship
2014,time bounded,paper studies,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,optimal finite,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,designed algorithm,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time bounded,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,finite time,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,linear matrix inequalities,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,paper studies,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,optimal finite,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,designed algorithm,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,stochastically finite,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,linear matrix inequalities,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,paper studies,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,optimal finite,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,designed algorithm,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,finite time,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,paper studies,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,optimal finite,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,designed algorithm,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,linear matrix inequalities,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,optimal finite,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,designed algorithm,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,paper studies,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,designed algorithm,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,optimal finite,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,krasovskii functional,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,designed algorithm,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,numerical example,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,krasovskii functional,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,sufficient condition,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,numerical example,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,sufficient condition,appropriate lyapunov,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,sufficient condition,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,sufficient condition,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,sufficient condition,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,sufficient condition,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,sufficient condition,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,appropriate lyapunov,admissible uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,appropriate lyapunov,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,appropriate lyapunov,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,appropriate lyapunov,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,appropriate lyapunov,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,admissible uncertainties,bounded uncertainties,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,admissible uncertainties,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,admissible uncertainties,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,admissible uncertainties,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,bounded uncertainties,uncertain nonlinear mjss,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,bounded uncertainties,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,bounded uncertainties,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,uncertain nonlinear mjss,time passive controller,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,uncertain nonlinear mjss,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
2014,time passive controller,proposed design approach,{'b865e3c5e4cd2625212b0a0f5ae66179bc5a1d93': 2}
