anno,keyword1,keyword2,relationship
2015,base stations,save energy,"{'a55170fd556d5aa4bbd4460c3fa48be6cbd2d928': 2, '4f0247b98121170dd9048d2a1ca1b7e9f01c8286': 2}"
2015,output feedback,formal system,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,observers,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,nonlinear system,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,fuzzy logic,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,simulation,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,adaptive systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,output feedback,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,formal system,observers,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,formal system,adaptive systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,formal system,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,observers,nonlinear system,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,observers,fuzzy logic,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,observers,simulation,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,observers,adaptive systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,observers,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,observers,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,nonlinear system,adaptive systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,nonlinear system,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,fuzzy logic,adaptive systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,fuzzy logic,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,simulation,adaptive systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,simulation,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,adaptive systems,nonlinear systems,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,adaptive systems,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,nonlinear systems,feedback,{'2d511ad1699965b89a2039e8b92a83e41b7b7aa5': 2}
2015,normal brains,distinguish abnormal brains,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,mr brain images,distinguish abnormal brains,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,mri scanning,distinguish abnormal brains,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,spectral efficiency,mathematical optimization,{'f943bf6a3c4fdaaeba8c4802ba4e1aabfc8679b4': 2}
2015,optimisation ,particle swarm optimisation ,{'f7436e8e0acdea3ef8fcc16bd2bf55cde1d071c1': 2}
2015,principal component analysis,support vector machine,"{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}"
2015,face,feature extraction,"{'68425bd790c31e3c7eff773f1806fd0751048ed7': 2, '0717d2afefa8a27190f1cde556be0672b961589d': 2}"
2015,block cipher mode of operation,lyapunov fractal,{'26534928df253eb32ca504074f33260efce76086': 2}
2015,d2d communication ,?????? ,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,cellular multicast ,?????? ,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,??????? ,?????? ,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,interference management ,?????? ,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,power control ,?????? ,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,?????? ,tbr ?? ,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,?????? ,82301,{'de7c51ee569ddfc46c35975e82eb66d951c3d0b6': 2}
2015,training,face,"{'68425bd790c31e3c7eff773f1806fd0751048ed7': 2, '0717d2afefa8a27190f1cde556be0672b961589d': 2}"
2015,iarpa babel program,keyword search,{'b779d351381edafb35519e0869d344e4295d01f8': 2}
2015,iarpa babel program,automatic speech recognition,{'b779d351381edafb35519e0869d344e4295d01f8': 2}
2015,keyword search,automatic speech recognition,{'b779d351381edafb35519e0869d344e4295d01f8': 2}
2015,procedural generation,artificial intelligence (video games),{'08434e78e4bdf3a4d69f5e3ee6f9ed163d05b6ff': 2}
2015,procedural generation,computational intelligence,{'08434e78e4bdf3a4d69f5e3ee6f9ed163d05b6ff': 2}
2015,artificial intelligence (video games),computational intelligence,{'08434e78e4bdf3a4d69f5e3ee6f9ed163d05b6ff': 2}
2015,benchmark (computing),increment,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,benchmark (computing),learning disorders,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,increment,online and offline,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,increment,learning disorders,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,increment,experiment,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,online and offline,learning disorders,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,learning disorders,experiment,"{'b483c6f24e50abd5cc5ef83559e77812b64e6dc3': 2, 'dc6dd9d973b40b03444db1deb9de925defe394a4': 2}"
2015,inference,estimated,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,inference,instrument - device,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,inference,post-hartree–fock,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,inference,matrix regularization,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,estimated,instrument - device,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,estimated,post-hartree–fock,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,estimated,matrix regularization,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,instrument - device,post-hartree–fock,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,instrument - device,matrix regularization,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,post-hartree–fock,matrix regularization,"{'fb4a62451273aeba56a4e51253f0c2b64133ec29': 2, '3b63ed23ae0050bb0792701688c27f73e9a5312a': 2, '4b865791fa21756d052e346dcdfaed7c279acd5d': 2}"
2015,friends representing,topical friend,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,friends representing,associate” topical” friends,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,friends representing,appropriate wikipage,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,friends representing,wikipedia categories,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,friends representing,friendship lists,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,friends representing,social relation,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,topical friend,associate” topical” friends,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,topical friend,appropriate wikipage,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,topical friend,wikipedia categories,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,topical friend,friendship lists,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,topical friend,social relation,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,associate” topical” friends,appropriate wikipage,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,associate” topical” friends,wikipedia categories,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,associate” topical” friends,friendship lists,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,associate” topical” friends,social relation,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,appropriate wikipage,wikipedia categories,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,appropriate wikipage,friendship lists,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,appropriate wikipage,social relation,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,wikipedia categories,friendship lists,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,wikipedia categories,social relation,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,friendship lists,social relation,"{'3bf7a010ce3e000a1314d728bc188ba641226a60': 2, '2ac6af8407a08cec5d2736330a08ae5e42a80c67': 2, '11287e3f24be3095eccec9e2acabb606f4e20482': 2}"
2015,aided diagnosis,normal brains,"{'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2, '7834617f815e5dc86f36c87e91ab874b6f585b7c': 2}"
2015,aided diagnosis,mri scanning,"{'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2, '7834617f815e5dc86f36c87e91ab874b6f585b7c': 2}"
2015,spectral efficiency,optimization problem,{'f943bf6a3c4fdaaeba8c4802ba4e1aabfc8679b4': 2}
2015,statistical classification,optimization problem,{'656df02776c2ae397452963a2adace970a6ee9e2': 2}
2015,back-stepping ,??????? ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,????? ,??????? ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,70201,??????? ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,?????? ,??????? ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,hypersonic flight vehicle ,??????? ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,??????? ,non-minimum phase ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,??????? ,input-output linearization ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,??????? ,linearizing at the trim state ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
2015,??????? ,??? ,"{'72fa863a48851c532fc5ab18231b311ff9143c55': 2, 'ae100fb4f47b34dc8652613238134606ca8cc3cc': 2, '5254b125f36a2140c4f5c7c7dcee1e44316f670c': 2, '92a452d71cd10fcf9fb8123daa7bfcff812dabeb': 2, 'f52135ccf6804f1114d99d21d4951dd44518c238': 2, '51e0c64d35be4d8b57309ae12e9c0d6c2fb2cf17': 2, 'cde83f07e4d9541f53c328f1800a0efc944c648f': 2, '9f97d691c8041bc98a0bf0bea31ae1b490248a0e': 2}"
